1,0.14293,0.21123,0.24974
1,0.29078,0.28562,0.29065
1,0.24947,0.28388,0.097049
1,0.29711,0.3183,0.18485
1,0.1258,0.051298,0.03269
1,0.11012,0.29171,0.35381
1,0.27984,0.10967,0.34619
1,0.0951,0.26077,0.24605
1,0.096573,0.18217,0.29092
1,0.19958,0.3335,0.33703
1,0.099668,0.095515,0.025172
1,0.16413,0.032546,0.039252
1,0.22708,0.11101,0.26225
1,0.17442,0.23753,0.21219
1,0.08967,0.024413,0.033183
1,0.12274,0.32501,0.20371
1,0.17827,0.2397,0.16585
1,0.093766,0.17158,0.19013
1,0.14546,0.13712,0.38586
1,0.2876,0.013435,0.11055
1,0.14222,0.033632,0.23259
1,0.13889,0.14861,0.030502
1,0.16959,0.13818,0.33519
1,0.26172,0.22959,0.095713
1,0.19147,0.22513,0.18781
1,0.13928,0.14867,0.28788
1,0.15484,0.34556,0.042266
1,0.29438,0.22905,0.28201
1,0.12055,0.33584,0.046094
1,0.1333,0.22296,0.069232
1,0.2319,0.21615,0.15966
1,0.16447,0.25851,0.29107
1,0.18152,0.32621,0.37239
1,0.22855,0.094849,0.1702
1,0.098861,0.28657,0.20537
1,0.13148,0.3209,0.04633
1,0.19494,0.12096,0.31096
1,0.095206,0.21305,0.29241
1,0.099852,0.072799,0.27532
1,0.098473,0.19374,0.26523
1,0.15102,0.064794,0.02874
1,0.2804,0.15982,0.039005
1,0.26304,0.16873,0.20941
1,0.24502,0.24758,0.25764
1,0.18324,0.17831,0.08653
1,0.27081,0.30132,0.076457
1,0.14144,0.074225,0.39687
1,0.09796,0.048615,0.17096
1,0.11283,0.20897,0.22454
1,0.18885,0.13933,0.28773
1,0.14682,0.20621,0.19103
1,0.14639,0.2717,0.10709
1,0.081625,0.27208,0.072525
1,0.20748,0.3239,0.028042
1,0.23803,0.26006,0.078761
1,0.1696,0.31106,0.24075
1,0.11585,0.34934,0.18192
1,0.12627,0.078819,0.2453
1,0.24723,0.21658,0.35157
1,0.15871,0.31663,0.32796
1,0.16515,0.079076,0.094789
1,0.24586,0.24439,0.24182
1,0.27084,0.02931,0.17454
1,0.24492,0.17111,0.30457
1,0.16744,0.29744,0.24818
1,0.17242,0.28557,0.077164
1,0.20179,0.25853,0.13304
1,0.18241,0.1606,0.29452
1,0.26955,0.053311,0.023193
1,0.26122,0.082064,0.077752
1,0.09629,0.097687,0.19255
1,0.15054,0.3398,0.25368
1,0.17248,0.34391,0.37446
1,0.2255,0.25144,0.36165
1,0.21893,0.30625,0.21945
1,0.19334,0.16395,0.2908
1,0.15778,0.33579,0.26021
1,0.089291,0.23329,0.26016
1,0.088123,0.12247,0.26011
1,0.25166,0.24835,0.39315
1,0.11965,0.16691,0.36298
1,0.16864,0.14132,0.20576
1,0.26162,0.31279,0.20098
1,0.17659,0.053005,0.11285
1,0.19935,0.30415,0.23959
1,0.083365,0.13906,0.17372
1,0.17508,0.10382,0.11267
1,0.18211,0.28741,0.20748
1,0.15012,0.22182,0.24231
1,0.21614,0.035194,0.12101
1,0.13082,0.094415,0.18969
1,0.11338,0.01481,0.38897
1,0.16248,0.20115,0.14588
1,0.21939,0.15302,0.089642
1,0.15921,0.14404,0.26162
1,0.20144,0.048834,0.26
1,0.2521,0.13413,0.13274
1,0.2301,0.074975,0.11377
1,0.27897,0.33681,0.019814
1,0.24973,0.1159,0.013587
1,0.15812,0.067212,0.32195
1,0.297,0.032512,0.17154
1,0.27951,0.21948,0.13006
1,0.20104,0.22471,0.35557
1,0.20819,0.18459,0.14357
1,0.18515,0.2873,0.32557
1,0.15337,0.066214,0.22759
1,0.097474,0.27373,0.29962
1,0.14465,0.094943,0.033499
1,0.093506,0.17892,0.24403
1,0.14775,0.16903,0.14529
1,0.1164,0.22313,0.32612
1,0.25903,0.2951,0.080533
1,0.27632,0.05537,0.24976
1,0.27976,0.044089,0.32595
1,0.29199,0.33581,0.065834
1,0.18193,0.065502,0.030046
1,0.18319,0.32894,0.025197
1,0.29694,0.28687,0.18125
1,0.14822,0.34692,0.31271
1,0.19228,0.236,0.35908
1,0.13237,0.34112,0.27869
1,0.16699,0.077209,0.30034
1,0.20769,0.18819,0.23151
1,0.14881,0.20836,0.29443
1,0.29256,0.33551,0.36463
1,0.29561,0.13577,0.075581
1,0.11268,0.23526,0.092615
1,0.13908,0.071867,0.028667
1,0.18058,0.31274,0.22485
1,0.08926,0.32151,0.16376
1,0.1143,0.23632,0.1412
1,0.12761,0.30403,0.24886
1,0.26073,0.22492,0.18871
1,0.087654,0.34338,0.18909
1,0.23591,0.077646,0.014003
1,0.18673,0.23209,0.063163
1,0.20041,0.14652,0.2428
